Source,Target,weight,prediction
luwin,rickon-stark,12.0,0
luwin,robb-stark,20.0,2
luwin,robb-stark,6.0,0
luwin,rodrik-cassel,3.0,0
luwin,rodrik-cassel,18.0,0
luwin,theon-greyjoy,10.0,0
luwin,theon-greyjoy,17.0,0
luwin,tommen-baratheon,3.0,0
luwin,tyrion-lannister,10.0,0
luwin,walder-frey-(son-of-merrett),4.0,0
anders-yronwood,oberyn-martell,3.0,0
anders-yronwood,quentyn-martell,4.0,0
samwell-tarly,small-paul,19.0,2
samwell-tarly,stannis-baratheon,18.0,0
samwell-tarly,stannis-baratheon,11.0,0
samwell-tarly,stannis-baratheon,8.0,0
samwell-tarly,theobald,7.0,0
samwell-tarly,xhondo,18.0,0
arstan,belwas,25.0,2
arstan,daenerys-targaryen,29.0,2
arstan,illyrio-mopatis,3.0,0
arstan,jhiqui,3.0,0
arstan,jorah-mormont,13.0,0
arstan,kraznys-mo-nakloz,3.0,0
arstan,mero,7.0,0
arstan,rhaegar-targaryen,7.0,0
grunt,sour-alyn,7.0,0
grunt,theon-greyjoy,3.0,0
ilyn-payne,jaime-lannister,30.0,2
ilyn-payne,jeyne-poole,3.0,0
ilyn-payne,joffrey-baratheon,4.0,0
ilyn-payne,joffrey-baratheon,13.0,0
ilyn-payne,joffrey-baratheon,9.0,0
ilyn-payne,loras-tyrell,3.0,0
ilyn-payne,lyle-crakehall,6.0,0
ilyn-payne,meryn-trant,8.0,0
ilyn-payne,meryn-trant,6.0,0
ilyn-payne,meryn-trant,5.0,0
ilyn-payne,meryn-trant,3.0,0
ilyn-payne,polliver,3.0,0
ilyn-payne,polliver,5.0,0
ilyn-payne,rafford,3.0,0
ilyn-payne,rafford,6.0,0
ilyn-payne,rafford,4.0,0
ilyn-payne,rafford,3.0,0
ilyn-payne,robert-baratheon,4.0,0
ilyn-payne,sandor-clegane,8.0,0
ilyn-payne,sandor-clegane,5.0,0
ilyn-payne,sansa-stark,9.0,0
ilyn-payne,sansa-stark,9.0,0
ilyn-payne,tickler,5.0,0
ilyn-payne,tickler,6.0,0
ilyn-payne,tyrion-lannister,6.0,0
ilyn-payne,varys,5.0,0
jon-umber-(greatjon),jon-umber-(smalljon),4.0,0
jon-umber-(greatjon),maege-mormont,5.0,0
jon-umber-(greatjon),maege-mormont,3.0,0
jon-umber-(greatjon),rickard-karstark,7.0,0
jon-umber-(greatjon),rickard-karstark,7.0,0
jon-umber-(greatjon),robb-stark,8.0,0
jon-umber-(greatjon),robb-stark,8.0,0
jon-umber-(greatjon),robb-stark,15.0,0
jon-umber-(greatjon),robin-flint,3.0,0
jon-umber-(greatjon),roose-bolton,3.0,0
jon-umber-(greatjon),theon-greyjoy,5.0,0
jon-umber-(greatjon),tywin-lannister,3.0,0
jon-umber-(greatjon),walder-frey,4.0,0
jon-umber-(greatjon),wendel-manderly,3.0,0
nurse,penny,4.0,0
nurse,tyrion-lannister,8.0,0
nurse,yezzan-zo-qaggaz,12.0,0
olenna-redwyne,sansa-stark,12.0,0
olenna-redwyne,tyrion-lannister,3.0,0
orell,ygritte,3.0,0
osney-kettleblack,stannis-baratheon,3.0,0
osney-kettleblack,taena-of-myr,3.0,0
osney-kettleblack,tommen-baratheon,6.0,0
aeron-greyjoy,asha-greyjoy,7.0,0
aeron-greyjoy,baelor-blacktyde,4.0,0
aeron-greyjoy,balon-greyjoy,17.0,0
aeron-greyjoy,dagmer,5.0,0
aeron-greyjoy,dunstan-drumm,4.0,0
aeron-greyjoy,emmond,4.0,0
aeron-greyjoy,euron-greyjoy,23.0,2
aeron-greyjoy,euron-greyjoy,4.0,0
aeron-greyjoy,gormond-goodbrother,6.0,0
aeron-greyjoy,gorold-goodbrother,10.0,0
aeron-greyjoy,greydon-goodbrother,4.0,0
aeron-greyjoy,meldred-merlyn,7.0,0
aeron-greyjoy,murenmure,11.0,0
aeron-greyjoy,rus,5.0,0
aeron-greyjoy,theon-greyjoy,17.0,0
aeron-greyjoy,theon-greyjoy,3.0,0
aeron-greyjoy,victarion-greyjoy,17.0,0
aeron-greyjoy,victarion-greyjoy,3.0,0
irri,jhiqui,14.0,0
irri,jhiqui,3.0,0
irri,jhiqui,15.0,0
irri,jhiqui,24.0,2
irri,jhogo,7.0,0
irri,jorah-mormont,4.0,0
irri,jorah-mormont,3.0,0
irri,missandei,4.0,0
irri,missandei,9.0,0
irri,rakharo,5.0,0
irri,skahaz-mo-kandaq,5.0,0
irri,viserys-targaryen,5.0,0
merrett-frey,petyr-baelish,3.0,0
mors-umber,stannis-baratheon,7.0,0
aegon-i-targaryen,daenerys-targaryen,5.0,0
aegon-i-targaryen,daenerys-targaryen,4.0,0
aegon-i-targaryen,daenerys-targaryen,4.0,0
aegon-i-targaryen,eddard-stark,4.0,0
aegon-i-targaryen,harren-hoare,4.0,0
aegon-i-targaryen,nan,3.0,0
aegon-i-targaryen,rhaenys-targaryen,4.0,0
aegon-i-targaryen,stannis-baratheon,4.0,0
aegon-i-targaryen,torrhen-stark,3.0,0
aegon-i-targaryen,tyrion-lannister,3.0,0
aegon-i-targaryen,visenya-targaryen,3.0,0
jalabhar-xho,lambert-turnberry,3.0,0
jalabhar-xho,tallad,3.0,0
rowan,squirrel,5.0,0
rowan,theon-greyjoy,12.0,0
clement-piper,jaime-lannister,3.0,0
clement-piper,karyl-vance,4.0,0
kegs,owen,5.0,0
kegs,pypar,3.0,0
kegs,satin,4.0,0
kegs,spare-boot,4.0,0
sigorn,stannis-baratheon,3.0,0
lucas-codd,red-oarsman,3.0,0
lucas-codd,torwold-browntooth,3.0,0
jhogo,jorah-mormont,5.0,0
jhogo,jorah-mormont,6.0,0
jhogo,mirri-maz-duur,3.0,0
jhogo,rakharo,4.0,0
jhogo,rakharo,6.0,0
shadd,wendel-manderly,3.0,0
toregg,tormund,8.0,0
hairy-hal,jack-bulwer,3.0,0
hairy-hal,jon-snow,4.0,0
jeor-mormont,jon-snow,81.0,1
jeor-mormont,jon-snow,63.0,1
jeor-mormont,jon-snow,19.0,2
jeor-mormont,jon-snow,11.0,0
jeor-mormont,jorah-mormont,3.0,0
jeor-mormont,lark,3.0,0
jeor-mormont,mance-rayder,4.0,0
jeor-mormont,othell-yarwyck,3.0,0
jeor-mormont,ottyn-wythers,3.0,0
jeor-mormont,qhorin-halfhand,12.0,0
jeor-mormont,qhorin-halfhand,6.0,0
jeor-mormont,qhorin-halfhand,3.0,0
jeor-mormont,robert-baratheon,4.0,0
jeor-mormont,samwell-tarly,8.0,0
jeor-mormont,samwell-tarly,17.0,0
jeor-mormont,samwell-tarly,23.0,2
jeor-mormont,samwell-tarly,3.0,0
jeor-mormont,small-paul,3.0,0
jeor-mormont,thoren-smallwood,11.0,0
jeor-mormont,thoren-smallwood,8.0,0
jeor-mormont,tyrion-lannister,23.0,2
jeor-mormont,tyrion-lannister,4.0,0
jeor-mormont,yoren,3.0,0
jyck,morrec,5.0,0
jyck,tyrion-lannister,6.0,0
munda,tormund,4.0,0
symon-silver-tongue,tyrion-lannister,7.0,0
alerie-hightower,mace-tyrell,3.0,0
alerie-hightower,margaery-tyrell,3.0,0
dick-crabb,eustace-brune,3.0,0
dick-crabb,jaime-lannister,3.0,0
dick-crabb,podrick-payne,9.0,0
dick-crabb,renly-baratheon,3.0,0
emmett,hareth-(moles-town),3.0,0
emmett,hop-robin,4.0,0
emmett,janos-slynt,4.0,0
emmett,jon-snow,15.0,0
gynir,wex-pyke,4.0,0
hallis-mollen,luwin,4.0,0
hallis-mollen,robb-stark,13.0,0
hallis-mollen,theon-greyjoy,7.0,0
hallis-mollen,wendel-manderly,3.0,0
marlon-manderly,stannis-baratheon,3.0,0
moqorro,rodrik-sparr,4.0,0
moqorro,tyrion-lannister,7.0,0
moqorro,victarion-greyjoy,21.0,2
garth-greyfeather,hairy-hal,4.0,0
garth-greyfeather,jack-bulwer,4.0,0
garth-greyfeather,jon-snow,3.0,0
osfryd-kettleblack,osmund-kettleblack,4.0,0
osfryd-kettleblack,osney-kettleblack,6.0,0
raynald-westerling,robb-stark,8.0,0
raynald-westerling,rollam-westerling,3.0,0
blane,jeor-mormont,3.0,0
eldon-estermont,steffon-varner,3.0,0
khrazz,spotted-cat,4.0,0
khrazz,steelskin,3.0,0
weasel,weese,6.0,0
byam-flint,craster,3.0,0
tansy,tom-of-sevenstreams,3.0,0
anguy,arya-stark,15.0,0
anguy,beric-dondarrion,4.0,0
anguy,greenbeard,9.0,0
anguy,harwin,7.0,0
anguy,husband,3.0,0
anguy,lem,22.0,2
anguy,sandor-clegane,3.0,0
anguy,sharna,6.0,0
anguy,tom-of-sevenstreams,12.0,0
joramun,mance-rayder,3.0,0
joramun,mance-rayder,3.0,0
joramun,melisandre,4.0,0
meribald,narbert,4.0,0
meribald,podrick-payne,14.0,0
morgo,tyrion-lannister,4.0,0
rattleshirt,ryk,4.0,0
rattleshirt,styr,8.0,0
rattleshirt,tormund,5.0,0
rattleshirt,weeper,5.0,0
rattleshirt,ygritte,4.0,0
rattleshirt,ygritte,11.0,0
cotter-pyke,denys-mallister,14.0,0
cotter-pyke,denys-mallister,4.0,0
cotter-pyke,eddison-tollett,3.0,0
cotter-pyke,jon-snow,3.0,0
cotter-pyke,jon-snow,11.0,0
cotter-pyke,othell-yarwyck,6.0,0
cotter-pyke,pypar,3.0,0
cotter-pyke,samwell-tarly,10.0,0
cotter-pyke,selyse-florent,3.0,0
cotter-pyke,stannis-baratheon,5.0,0
gyles-grafton,robert-arryn,3.0,0
gyles-grafton,terrance-lynderly,5.0,0
ralf-stonehouse,victarion-greyjoy,3.0,0
rhaella-targaryen,viserys-targaryen,3.0,0
marq-piper,robb-stark,3.0,0
marq-piper,tywin-lannister,3.0,0
megga-tyrell,sansa-stark,6.0,0
jaqen-hghar,rorge,16.0,0
jaqen-hghar,weese,4.0,0
jaqen-hghar,yoren,3.0,0
meldred-merlyn,victarion-greyjoy,3.0,0
owen,pypar,4.0,0
owen,robert-baratheon,3.0,0
owen,satin,4.0,0
owen,spare-boot,4.0,0
prendahl-na-ghezn,sallor,6.0,0
galyeon-of-cuy,tyrion-lannister,3.0,0
sharna,tom-of-sevenstreams,3.0,0
aggar,gariss,3.0,0
aggar,gelmarr,3.0,0
aggar,gynir,3.0,0
aggar,ramsay-snow,4.0,0
hobber-redwyne,horas-redwyne,7.0,0
brandon-stark,eddard-stark,11.0,0
brandon-stark,eddard-stark,8.0,0
brandon-stark,lyanna-stark,4.0,0
brandon-stark,petyr-baelish,14.0,0
brandon-stark,rickard-stark,3.0,0
brandon-stark,rickon-stark,3.0,0
brandon-stark,robb-stark,3.0,0
brandon-stark,robert-baratheon,5.0,0
bronn,catelyn-stark,6.0,0
bronn,cersei-lannister,11.0,0
bronn,cersei-lannister,8.0,0
bronn,cersei-lannister,4.0,0
bronn,chiggen,8.0,0
bronn,falyse-stokeworth,3.0,0
bronn,gregor-clegane,4.0,0
bronn,jacelyn-bywater,7.0,0
bronn,joffrey-baratheon,9.0,0
bronn,joffrey-baratheon,3.0,0
bronn,lollys-stokeworth,3.0,0
bronn,lollys-stokeworth,4.0,0
bronn,mandon-moore,5.0,0
bronn,mandon-moore,3.0,0
bronn,marillion,4.0,0
bronn,oberyn-martell,4.0,0
bronn,podrick-payne,3.0,0
bronn,podrick-payne,17.0,0
bronn,rodrik-cassel,4.0,0
bronn,shae,3.0,0
bronn,shagga,3.0,0
bronn,stannis-baratheon,3.0,0
bronn,timett,5.0,0
bronn,tommen-baratheon,3.0,0
bronn,tommen-baratheon,4.0,0
bronn,tyrion-lannister,61.0,1
bronn,tyrion-lannister,40.0,2
bronn,tyrion-lannister,32.0,2
bronn,tyrion-lannister,4.0,0
bronn,tywin-lannister,4.0,0
bronn,tywin-lannister,3.0,0
bronn,vardis-egen,11.0,0
bronn,varys,8.0,0
bronn,varys,4.0,0
bronn,willis-wode,5.0,0
jon-connington,lemore,11.0,0
jon-connington,myles-toyne,9.0,0
jon-connington,nyessos-vhassar,3.0,0
jon-connington,rhaegar-targaryen,7.0,0
jon-connington,robert-baratheon,8.0,0
jon-connington,rolly-duckfield,12.0,0
jon-connington,tyrion-lannister,37.0,2
jon-connington,tywin-lannister,4.0,0
jon-connington,varys,6.0,0
jon-connington,yandry,9.0,0
richard-horpe,stannis-baratheon,3.0,0
brea,brusco,3.0,0
brea,brusco,3.0,0
brea,talea,4.0,0
gared,jeor-mormont,4.0,0
gared,waymar-royce,13.0,0
gared,will-(prologue),12.0,0
pylos,shireen-baratheon,5.0,0
pylos,shireen-baratheon,4.0,0
pylos,stannis-baratheon,11.0,0
pylos,stannis-baratheon,4.0,0
qavo-nogarys,tyrion-lannister,6.0,0
theon-greyjoy,tyrion-lannister,3.0,0
theon-greyjoy,tywin-lannister,3.0,0
theon-greyjoy,urzen,3.0,0
theon-greyjoy,victarion-greyjoy,3.0,0
theon-greyjoy,walda-frey-(daughter-of-merrett),3.0,0
theon-greyjoy,walder-frey,4.0,0
theon-greyjoy,walder-frey-(son-of-jammos),6.0,0
theon-greyjoy,walder-frey-(son-of-merrett),6.0,0
theon-greyjoy,werlag,3.0,0
theon-greyjoy,wex-pyke,14.0,0
theon-greyjoy,wex-pyke,3.0,0
theon-greyjoy,willow-witch-eye,4.0,0
theon-greyjoy,wyman-manderly,3.0,0
theon-greyjoy,yellow-dick,5.0,0
lem,sandor-clegane,5.0,0
lem,sharna,3.0,0
lem,tansy,3.0,0
lem,thoros-of-myr,13.0,0
lem,tom-of-sevenstreams,21.0,2
dalla,gilly,6.0,0
dalla,gilly,4.0,0
dalla,jon-snow,6.0,0
dalla,mance-rayder,10.0,0
dalla,mance-rayder,5.0,0
dalla,melisandre,3.0,0
dalla,stannis-baratheon,5.0,0
dalla,val,7.0,0
dalla,val,5.0,0
aerys-ii-targaryen,arthur-dayne,5.0,0
aerys-ii-targaryen,barristan-selmy,4.0,0
aerys-ii-targaryen,brandon-stark,4.0,0
aerys-ii-targaryen,brienne-of-tarth,3.0,0
aerys-ii-targaryen,cersei-lannister,3.0,0
aerys-ii-targaryen,denys-darklyn,4.0,0
aerys-ii-targaryen,eddard-stark,10.0,0
aerys-ii-targaryen,eddard-stark,5.0,0
aerys-ii-targaryen,elbert-arryn,3.0,0
aerys-ii-targaryen,gerold-hightower,3.0,0
aerys-ii-targaryen,jaime-lannister,5.0,0
aerys-ii-targaryen,jaime-lannister,4.0,0
aerys-ii-targaryen,jaime-lannister,22.0,2
aerys-ii-targaryen,jaime-lannister,6.0,0
aerys-ii-targaryen,joffrey-baratheon,6.0,0
aerys-ii-targaryen,jon-arryn,3.0,0
aerys-ii-targaryen,owen-merryweather,3.0,0
aerys-ii-targaryen,rhaegar-targaryen,4.0,0
aerys-ii-targaryen,rhaegar-targaryen,5.0,0
aerys-ii-targaryen,rhaegar-targaryen,5.0,0
aerys-ii-targaryen,robert-baratheon,12.0,0
aerys-ii-targaryen,robert-baratheon,6.0,0
aerys-ii-targaryen,robert-baratheon,9.0,0
aerys-ii-targaryen,robert-baratheon,3.0,0
aerys-ii-targaryen,robert-baratheon,5.0,0
aerys-ii-targaryen,rossart,4.0,0
aerys-ii-targaryen,tyrion-lannister,3.0,0
aerys-ii-targaryen,tyrion-lannister,6.0,0
aerys-ii-targaryen,tywin-lannister,10.0,0
aerys-ii-targaryen,tywin-lannister,10.0,0
aerys-ii-targaryen,tywin-lannister,6.0,0
aerys-ii-targaryen,viserys-targaryen,3.0,0
brynden-rivers,meera-reed,3.0,0
harwood-stout,theon-greyjoy,5.0,0
hugh,jon-arryn,3.0,0
longwater-pyke,victarion-greyjoy,3.0,0
alebelly,bran-stark,7.0,0
alebelly,hayhead,3.0,0
alebelly,jojen-reed,6.0,0
alebelly,mikken,3.0,0
hullen,jory-cassel,5.0,0
hullen,luwin,3.0,0
hullen,robb-stark,3.0,0
hullen,rodrik-cassel,3.0,0
jory-cassel,mordane,3.0,0
jory-cassel,petyr-baelish,8.0,0
jory-cassel,robb-stark,9.0,0
jory-cassel,robert-baratheon,7.0,0
jory-cassel,rodrik-cassel,5.0,0
jory-cassel,sansa-stark,9.0,0
jory-cassel,stannis-baratheon,3.0,0
jory-cassel,theon-greyjoy,3.0,0
jory-cassel,tomard,5.0,0
jory-cassel,vayon-poole,5.0,0
jory-cassel,wyl-(guard),6.0,0
moelle,scolera,10.0,0
moelle,unella,12.0,0
kojja-mo,samwell-tarly,8.0,0
lollys-stokeworth,shae,5.0,0
lollys-stokeworth,symon-silver-tongue,3.0,0
lollys-stokeworth,tanda-stokeworth,7.0,0
lollys-stokeworth,tanda-stokeworth,7.0,0
lollys-stokeworth,tanda-stokeworth,4.0,0
lollys-stokeworth,tyrion-lannister,8.0,0
lollys-stokeworth,varys,5.0,0
margaery-tyrell,megga-tyrell,9.0,0
margaery-tyrell,olenna-redwyne,4.0,0
margaery-tyrell,olenna-redwyne,3.0,0
margaery-tyrell,orton-merryweather,4.0,0
margaery-tyrell,osmund-kettleblack,8.0,0
margaery-tyrell,osney-kettleblack,14.0,0
margaery-tyrell,qyburn,6.0,0
margaery-tyrell,renly-baratheon,13.0,0
margaery-tyrell,renly-baratheon,6.0,0
margaery-tyrell,robert-baratheon,5.0,0
margaery-tyrell,sansa-stark,4.0,0
margaery-tyrell,sansa-stark,34.0,2
margaery-tyrell,sansa-stark,3.0,0
margaery-tyrell,senelle,3.0,0
margaery-tyrell,taena-of-myr,15.0,0
margaery-tyrell,tallad,3.0,0
margaery-tyrell,tommen-baratheon,5.0,0
margaery-tyrell,tommen-baratheon,46.0,2
margaery-tyrell,tyrion-lannister,10.0,0
margaery-tyrell,varys,3.0,0
margaery-tyrell,willas-tyrell,5.0,0
margaery-tyrell,willas-tyrell,3.0,0
meera-reed,osha,6.0,0
meera-reed,rickon-stark,6.0,0
meera-reed,samwell-tarly,5.0,0
harren-hoare,nan,5.0,0
harrold-hardyng,robert-arryn,4.0,0
harrold-hardyng,yohn-royce,3.0,0
randyll-tarly,renly-baratheon,6.0,0
randyll-tarly,robert-strong,3.0,0
randyll-tarly,robett-glover,3.0,0
randyll-tarly,samwell-tarly,5.0,0
randyll-tarly,samwell-tarly,4.0,0
randyll-tarly,stannis-baratheon,3.0,0
sylva-santagar,tyene-sand,3.0,0
alyn,eddard-stark,11.0,0
alyn,harwin,6.0,0
alyn,jory-cassel,8.0,0
alyn,robert-baratheon,4.0,0
alyn,tomard,3.0,0
gorne,jon-snow,3.0,0
qhorin-halfhand,ragwyle,3.0,0
qhorin-halfhand,rattleshirt,3.0,0
qhorin-halfhand,rattleshirt,7.0,0
qhorin-halfhand,samwell-tarly,3.0,0
qhorin-halfhand,samwell-tarly,3.0,0
qhorin-halfhand,stonesnake,6.0,0
qhorin-halfhand,thoren-smallwood,3.0,0
qhorin-halfhand,ygritte,5.0,0
rennifer-longwaters,rugen,3.0,0
cedra,garin-(orphan),5.0,0
eddard-stark,edmure-tully,3.0,0
eddard-stark,galbart-glover,4.0,0
eddard-stark,gendry,3.0,0
eddard-stark,gerold-hightower,3.0,0
eddard-stark,gregor-clegane,10.0,0
eddard-stark,gregor-clegane,3.0,0
eddard-stark,harwin,5.0,0
eddard-stark,high-septon-(fat_one),4.0,0
eddard-stark,howland-reed,3.0,0
eddard-stark,ilyn-payne,6.0,0
eddard-stark,ilyn-payne,5.0,0
eddard-stark,jacks,4.0,0
eddard-stark,jaime-lannister,27.0,2
eddard-stark,jaime-lannister,6.0,0
eddard-stark,janos-slynt,4.0,0
eddard-stark,janos-slynt,7.0,0
eddard-stark,joffrey-baratheon,26.0,2
eddard-stark,joffrey-baratheon,9.0,0
eddard-stark,joffrey-baratheon,3.0,0
eddard-stark,joffrey-baratheon,3.0,0
eddard-stark,jon-arryn,47.0,2
eddard-stark,jon-arryn,4.0,0
eddard-stark,jon-snow,38.0,2
eddard-stark,jon-snow,9.0,0
eddard-stark,jon-snow,4.0,0
eddard-stark,jon-snow,4.0,0
eddard-stark,jon-snow,10.0,0
eddard-stark,jory-cassel,32.0,2
eddard-stark,joss,5.0,0
eddard-stark,loras-tyrell,12.0,0
eddard-stark,luwin,16.0,0
eddard-stark,luwin,3.0,0
eddard-stark,lyanna-stark,19.0,2
eddard-stark,lysa-arryn,12.0,0
eddard-stark,maron-greyjoy,3.0,0
eddard-stark,marq-piper,3.0,0
eddard-stark,mordane,11.0,0
eddard-stark,mycah,3.0,0
eddard-stark,petyr-baelish,81.0,1
eddard-stark,petyr-baelish,4.0,0
eddard-stark,porther,4.0,0
eddard-stark,pycelle,33.0,2
eddard-stark,pycelle,3.0,0
eddard-stark,ramsay-snow,4.0,0
eddard-stark,raymun-darry,4.0,0
eddard-stark,renly-baratheon,33.0,2
eddard-stark,renly-baratheon,5.0,0
eddard-stark,rhaegar-targaryen,10.0,0
eddard-stark,rickard-karstark,4.0,0
eddard-stark,rickon-stark,4.0,0
eddard-stark,rickon-stark,3.0,0
eddard-stark,rickon-stark,8.0,0
eddard-stark,robb-stark,16.0,0
eddard-stark,robb-stark,11.0,0
eddard-stark,robb-stark,13.0,0
eddard-stark,robb-stark,6.0,0
eddard-stark,robert-baratheon,291.0,1
eddard-stark,robert-baratheon,26.0,2
eddard-stark,robert-baratheon,7.0,0
eddard-stark,robert-baratheon,3.0,0
eddard-stark,robert-baratheon,7.0,0
eddard-stark,rodrik-cassel,7.0,0
eddard-stark,roose-bolton,5.0,0
eddard-stark,sandor-clegane,10.0,0
eddard-stark,sandor-clegane,4.0,0
eddard-stark,sansa-stark,34.0,2
eddard-stark,sansa-stark,6.0,0
eddard-stark,sansa-stark,3.0,0
eddard-stark,stannis-baratheon,18.0,0
eddard-stark,stannis-baratheon,5.0,0
eddard-stark,stannis-baratheon,3.0,0
eddard-stark,stannis-baratheon,6.0,0
eddard-stark,syrio-forel,6.0,0
eddard-stark,theon-greyjoy,5.0,0
eddard-stark,theon-greyjoy,17.0,0
eddard-stark,theon-greyjoy,9.0,0
eddard-stark,tobho-mott,7.0,0
eddard-stark,tomard,15.0,0
eddard-stark,torrhen-karstark,5.0,0
eddard-stark,torrhen-stark,3.0,0
eddard-stark,tregar,4.0,0
eddard-stark,tyrion-lannister,21.0,2
eddard-stark,tyrion-lannister,12.0,0
eddard-stark,tyrion-lannister,3.0,0
eddard-stark,tyrion-lannister,4.0,0
eddard-stark,tywin-lannister,18.0,0
eddard-stark,varly,4.0,0
eddard-stark,varys,61.0,1
eddard-stark,varys,3.0,0
eddard-stark,vayon-poole,12.0,0
eddard-stark,willam-dustin,4.0,0
eddard-stark,wyl-(guard),3.0,0
eddard-stark,wylla,3.0,0
eddard-stark,wyman-manderly,4.0,0
haggo,mirri-maz-duur,3.0,0
haggo,qotho,11.0,0
haggo,rakharo,3.0,0
lysa-arryn,marillion,10.0,0
lysa-arryn,marillion,5.0,0
lysa-arryn,mathis-rowan,3.0,0
lysa-arryn,nestor-royce,12.0,0
lysa-arryn,petyr-baelish,4.0,0
lysa-arryn,petyr-baelish,29.0,2
lysa-arryn,petyr-baelish,14.0,0
lysa-arryn,robert-arryn,8.0,0
lysa-arryn,robert-arryn,7.0,0
lysa-arryn,robert-arryn,8.0,0
lysa-arryn,robert-baratheon,5.0,0
lysa-arryn,robert-baratheon,3.0,0
lysa-arryn,sansa-stark,35.0,2
lysa-arryn,sansa-stark,6.0,0
lysa-arryn,stannis-baratheon,4.0,0
lysa-arryn,tansy,3.0,0
lysa-arryn,tyrion-lannister,25.0,2
lysa-arryn,tyrion-lannister,5.0,0
lysa-arryn,tyrion-lannister,6.0,0
lysa-arryn,tywin-lannister,4.0,0
lysa-arryn,vardis-egen,5.0,0
nymeria-sand,obara-sand,9.0,0
nymeria-sand,obara-sand,8.0,0
nymeria-sand,tyene-sand,6.0,0
nymeria-sand,tyene-sand,7.0,0
robb-stark,robert-baratheon,6.0,0
robb-stark,robert-baratheon,3.0,0
robb-stark,robin-flint,3.0,0
robb-stark,rodrik-cassel,15.0,0
robb-stark,rodrik-cassel,9.0,0
robb-stark,rodrik-cassel,3.0,0
robb-stark,rollam-westerling,4.0,0
robb-stark,rolph-spicer,5.0,0
robb-stark,roose-bolton,6.0,0
robb-stark,roose-bolton,7.0,0
robb-stark,roose-bolton,11.0,0
robb-stark,roslin-frey,4.0,0
robb-stark,ryman-frey,8.0,0
robb-stark,samwell-tarly,4.0,0
robb-stark,sansa-stark,13.0,0
robb-stark,sansa-stark,11.0,0
robb-stark,sansa-stark,17.0,0
robb-stark,sansa-stark,3.0,0
robb-stark,stafford-lannister,5.0,0
robb-stark,stannis-baratheon,12.0,0
robb-stark,stannis-baratheon,4.0,0
robb-stark,stannis-baratheon,6.0,0
robb-stark,stevron-frey,4.0,0
robb-stark,stiv,3.0,0
robb-stark,sybell-spicer,3.0,0
robb-stark,theon-greyjoy,37.0,2
robb-stark,theon-greyjoy,21.0,2
robb-stark,theon-greyjoy,11.0,0
robb-stark,theon-greyjoy,7.0,0
robb-stark,torrhen-karstark,3.0,0
robb-stark,tristifer-iv-mudd,3.0,0
robb-stark,tyrion-lannister,11.0,0
robb-stark,tyrion-lannister,18.0,0
robb-stark,tyrion-lannister,15.0,0
robb-stark,tywin-lannister,9.0,0
robb-stark,tywin-lannister,6.0,0
robb-stark,tywin-lannister,15.0,0
robb-stark,utherydes-wayn,3.0,0
robb-stark,varys,3.0,0
robb-stark,walder-frey,7.0,0
robb-stark,walder-frey,6.0,0
robb-stark,walder-frey,27.0,2
robb-stark,walder-rivers,4.0,0
robb-stark,wendel-manderly,3.0,0
robb-stark,willem-lannister,3.0,0
robb-stark,wyman-manderly,3.0,0
robb-stark,wyman-manderly,3.0,0
robb-stark,yoren,3.0,0
scar,tyrion-lannister,8.0,0
scar,yezzan-zo-qaggaz,4.0,0
dunstan-drumm,rodrik-harlaw,3.0,0
dunstan-drumm,victarion-greyjoy,3.0,0
emmon-cuy,renly-baratheon,3.0,0
emmon-cuy,robar-royce,3.0,0
benjen-stark,bran-stark,6.0,0
benjen-stark,bran-stark,3.0,0
benjen-stark,cersei-lannister,3.0,0
benjen-stark,jaremy-rykker,3.0,0
benjen-stark,jeor-mormont,9.0,0
benjen-stark,jeor-mormont,5.0,0
benjen-stark,jeor-mormont,3.0,0
benjen-stark,jon-snow,41.0,2
benjen-stark,jon-snow,3.0,0
benjen-stark,jon-snow,4.0,0
benjen-stark,luwin,7.0,0
benjen-stark,mance-rayder,3.0,0
benjen-stark,robb-stark,7.0,0
benjen-stark,robert-baratheon,3.0,0
benjen-stark,robert-baratheon,3.0,0
benjen-stark,theon-greyjoy,4.0,0
benjen-stark,tyrion-lannister,8.0,0
benjen-stark,waymar-royce,3.0,0
benjen-stark,yoren,4.0,0
barbrey-dustin,jeyne-poole,5.0,0
barbrey-dustin,ramsay-snow,5.0,0
barbrey-dustin,roger-ryswell,4.0,0
barbrey-dustin,roose-bolton,3.0,0
barbrey-dustin,stannis-baratheon,3.0,0
barbrey-dustin,theon-greyjoy,17.0,0
hodor,jojen-reed,3.0,0
hodor,jojen-reed,24.0,2
hodor,jojen-reed,11.0,0
hodor,luwin,10.0,0
hodor,luwin,17.0,0
hodor,meera-reed,10.0,0
hodor,meera-reed,28.0,2
hodor,meera-reed,21.0,2
hodor,nan,8.0,0
hodor,osha,16.0,0
hodor,rickon-stark,11.0,0
hodor,robb-stark,5.0,0
hodor,rodrik-cassel,3.0,0
hodor,wyman-manderly,3.0,0
jorah-mormont,mero,9.0,0
jorah-mormont,mirri-maz-duur,5.0,0
jorah-mormont,missandei,3.0,0
jorah-mormont,nurse,4.0,0
jorah-mormont,penny,9.0,0
jorah-mormont,pono,3.0,0
jorah-mormont,qotho,7.0,0
jorah-mormont,rakharo,3.0,0
jorah-mormont,rhaegar-targaryen,5.0,0
jorah-mormont,rhaegar-targaryen,4.0,0
